cnf,solution,abcdsat-2015,berkmin-2003,boehm1-1992,chaff-2001,cryptominisat-2010,glucose-2011,glucose-2012,grasp-1997,kissat-2020,kissat-mab-2021,kissat-mab-hywalk-2022,limmat-2002,lingeling-2013,lingeling-2014,maple-comsps-drup-2016,maple-lcm-disc-cb-dl-v3-2019,maple-lcm-dist-2017,maple-lcm-dist-cb-2018,minisat-2006,minisat-2008,precosat-2009,rsat-2007,satelite-gti-2005,zchaff-2004
eqsparrc16spwtcl16,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
eqspctbk12bpwtrc12,UNSATISFIABLE,3608.23,FAILED,4170.47,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
eqspctbk14sparcl14,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
eqspctbk14spwtcl14,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
eqspdtlf14bpwtrc14,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
eqspwtcl14bpwtcl14,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
eqspwtrc16bparrc16,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ex051_9-sc2018,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ex145_11-sc2018,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ex175_17-sc2018,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2741.38,1948.83,FAILED,4336.47,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ex175_18-sc2018,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2051.44,559.93,1193.07,FAILED,FAILED,4730.89,1041.27,3702.88,1579.13,FAILED,FAILED,2604.66,FAILED,FAILED,FAILED,FAILED
ezfact64_6.shuffled-as.sat03-1522-sc2002,SATISFIABLE,2503.14,FAILED,FAILED,FAILED,1259.71,FAILED,FAILED,FAILED,164.44,46.22,29.92,FAILED,3761.12,1292.21,1221.43,396.71,183.36,415.85,2755.37,3005.63,FAILED,FAILED,FAILED,FAILED
ezfact64_8.shuffled-as.sat03-1524-sc2002,SATISFIABLE,2067.87,FAILED,FAILED,FAILED,860.60,FAILED,FAILED,FAILED,51.67,181.74,192.52,FAILED,3175.26,1430.62,1116.06,417.68,263.59,814.43,2416.03,FAILED,FAILED,FAILED,FAILED,FAILED
f10nidw-sc2012,UNSATISFIABLE,927.99,FAILED,FAILED,FAILED,3249.21,1431.55,816.37,FAILED,645.77,612.01,598.77,FAILED,1006.23,1025.32,2918.76,2018.52,2515.60,2966.21,FAILED,FAILED,1347.70,FAILED,FAILED,FAILED
f6nidw-sc2012,UNSATISFIABLE,16.10,138.69,FAILED,3610.98,38.69,12.43,5.58,FAILED,15.99,17.03,16.92,FAILED,31.43,30.95,58.27,37.96,36.92,41.98,183.18,346.76,169.57,FAILED,549.54,284.65
frb-40-19-1-mgd_c18,SATISFIABLE,7.07,29.65,285.80,150.61,5.39,1.16,5.86,FAILED,3.81,13.04,6.96,424.17,62.74,25.03,5.69,15.77,28.27,28.46,2.09,8.10,3.91,16.75,26.63,1306.29
frb59-26-1.used-as.sat04-891-sc2011,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
gensys-icl005.shuffled-as.sat05-3826-sc2011,UNSATISFIABLE,2581.86,FAILED,FAILED,FAILED,1512.37,2379.07,2725.73,FAILED,359.46,675.99,762.41,FAILED,FAILED,2421.19,408.82,438.48,413.53,510.11,1078.24,FAILED,FAILED,FAILED,FAILED,FAILED
gss-20-s100-sc2009,SATISFIABLE,1896.47,FAILED,FAILED,2935.07,824.29,1204.05,678.29,FAILED,602.10,786.29,1224.05,FAILED,1597.86,623.97,3564.36,67.78,2554.27,579.19,2198.24,50.83,3935.44,2703.32,1184.99,FAILED
gss-33-s100-sc2009,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
gto_p60c238-sc2018,UNSATISFIABLE,494.27,FAILED,FAILED,FAILED,357.64,522.28,1118.06,FAILED,583.41,710.93,731.51,FAILED,2170.33,749.36,182.30,468.88,194.05,200.03,462.44,1259.59,1788.51,FAILED,450.16,FAILED
gus-md5-14-sc2009,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_CP14_14,SATISFIABLE,FAILED,428.74,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2910.75,483.70,128.91,FAILED,1748.97,FAILED,107.54,252.99,136.66,283.54,FAILED,FAILED,704.10,FAILED,FAILED,2357.49
hcp_CP16_16,SATISFIABLE,FAILED,1707.64,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2187.55,FAILED,1129.49,FAILED,FAILED,FAILED,759.44,1129.48,1989.58,340.58,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_CP18_18,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_CP20_20,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,700.52,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_CP22_22,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2972.97,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_CP24_24,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_CP26_26,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_bij16_16,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_d12_12,SATISFIABLE,FAILED,FAILED,0.11,FAILED,FAILED,1307.23,FAILED,FAILED,3.58,6.29,5.17,FAILED,FAILED,530.47,FAILED,FAILED,FAILED,20.99,FAILED,154.99,20.33,FAILED,FAILED,FAILED
hcp_d14_14,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,29.83,3690.43,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_d16_16,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_d18_18,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1190.89,FAILED,FAILED,FAILED
hcp_d20_20,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1493.10,FAILED,FAILED,FAILED
hcp_d22_22,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_d24_24,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hcp_r20_20,SATISFIABLE,16.24,15.41,FAILED,FAILED,39.91,6.47,6.44,FAILED,7.01,8.16,7.31,67.23,11.36,15.87,19.10,17.79,19.68,17.30,18.79,393.00,39.69,28.36,60.38,FAILED
hcp_r26_26,SATISFIABLE,82.94,148.85,FAILED,FAILED,194.38,39.60,38.22,FAILED,43.35,47.67,51.36,399.98,68.70,102.38,97.24,91.15,100.01,95.83,133.28,3783.13,169.87,181.60,331.48,FAILED
hitag2-8-60-0-0x880693399044612-25-SAT-sc2013,SATISFIABLE,1329.53,FAILED,FAILED,FAILED,3210.14,FAILED,FAILED,FAILED,2518.72,FAILED,1167.86,FAILED,4205.72,1065.63,4075.98,2204.43,FAILED,1863.03,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hwb-n26-01-S1957858365.shuffled-as.sat03-1622-sc2002,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,918.30,1501.79,4137.76,FAILED,918.68,1495.70,1226.22,FAILED,375.73,537.39,308.45,548.34,505.66,541.07,423.63,2068.09,814.16,FAILED,364.56,FAILED
hwb-n26-03-S540351185.sat05-490.reshuffled-07-sc2007,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,4383.17,2403.40,3935.13,FAILED,1410.38,2034.07,2776.81,FAILED,925.39,1010.46,803.57,1146.51,887.02,895.26,605.93,3025.80,4193.04,FAILED,734.92,FAILED
hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin-sc2011,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,999.33,656.99,661.31,FAILED,FAILED,FAILED,FAILED,1397.22,FAILED,FAILED,FAILED,FAILED,1260.21,FAILED,FAILED,FAILED
hwmcc15deep-6s516r-k18-sc2017,UNSATISFIABLE,3593.79,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2398.62,3188.41,2892.22,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
hwmcc15deep-oski15a10b10s-k22-sc2017,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3180.89,4560.99,4060.56,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
jgiraldezlevy.2200.9086.08.40.149-sr2015,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,3708.27,FAILED,FAILED,106.25,31.35,32.96,FAILED,FAILED,FAILED,FAILED,599.08,1090.01,1477.16,2396.97,FAILED,3020.29,FAILED,FAILED,FAILED
k_unsat-sc2013,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
knight_14,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,35.40,91.10,96.65,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
knight_16,SATISFIABLE,1552.59,FAILED,FAILED,2813.48,675.29,464.52,341.78,FAILED,700.05,946.31,863.74,FAILED,1305.92,1079.51,243.70,465.61,681.20,637.12,1442.19,262.26,1059.28,400.87,1262.45,3644.68
knight_18,SATISFIABLE,3035.77,FAILED,FAILED,FAILED,2249.39,1430.98,940.74,FAILED,1814.96,2007.12,1265.52,FAILED,3083.92,2803.07,1128.63,1354.78,1054.29,826.76,2981.05,1096.49,FAILED,3972.23,2989.54,FAILED
knight_20,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,3075.84,2660.23,FAILED,3404.69,4096.99,3189.18,FAILED,FAILED,FAILED,FAILED,3516.56,FAILED,FAILED,FAILED,1932.20,FAILED,FAILED,FAILED,FAILED
le450_15b.col.15-sc2018,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
li-exam-63.shuffled-as.sat03-368-sc2002,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
li-test4-99.shuffled-as.sat03-377-sc2002,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
manthey_DimacsSorter_37_3-sr2015,SATISFIABLE,FAILED,251.46,2948.54,FAILED,4259.55,FAILED,FAILED,FAILED,2235.11,106.27,104.40,1374.82,1369.91,FAILED,FAILED,2914.54,2871.05,FAILED,FAILED,FAILED,48.40,FAILED,FAILED,FAILED
manthey_single-ordered-initialized-w50-b7-sr2015,UNSATISFIABLE,2145.08,3422.31,FAILED,FAILED,1049.34,997.32,1234.39,FAILED,1448.18,1871.07,1838.49,FAILED,1912.96,2279.67,716.57,966.59,722.21,765.01,FAILED,1873.98,2046.51,FAILED,FAILED,FAILED
maxxor032-sc2011,UNSATISFIABLE,117.95,FAILED,FAILED,FAILED,593.49,1078.59,242.46,FAILED,46.52,51.85,55.02,FAILED,216.95,150.79,1551.28,48.33,251.84,395.74,FAILED,2662.55,688.36,FAILED,FAILED,FAILED
minxorminand128-sc2009,UNSATISFIABLE,2929.04,FAILED,FAILED,FAILED,4135.38,FAILED,FAILED,FAILED,1025.38,1210.22,1150.27,FAILED,FAILED,FAILED,3297.67,911.44,3030.07,2387.16,FAILED,3123.04,3271.05,FAILED,FAILED,FAILED
mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07-sc2007,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,3483.62,1256.93,1044.30,FAILED,1010.90,1399.01,1412.73,FAILED,3.43,0.40,699.41,833.35,619.17,616.26,904.52,4453.96,FAILED,FAILED,1547.84,FAILED
mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07-sc2007,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,1696.32,4491.56,914.49,FAILED,989.95,648.25,654.43,FAILED,3.36,0.44,401.91,781.71,542.78,553.18,961.45,4680.03,FAILED,FAILED,1952.80,FAILED
mod4block_2vars_10gates_u2_autoenc-sc2009,SATISFIABLE,4493.20,FAILED,FAILED,FAILED,FAILED,710.07,3653.32,FAILED,121.66,113.58,117.86,FAILED,2692.61,2163.95,FAILED,1429.98,FAILED,3860.99,FAILED,772.41,FAILED,FAILED,1813.31,FAILED
mrpp_6x6#12_24-sc2013,SATISFIABLE,47.65,FAILED,FAILED,FAILED,189.21,19.81,38.34,FAILED,6.76,20.11,21.84,FAILED,114.26,56.16,29.76,12.74,21.35,19.24,3714.94,301.05,2086.05,223.53,FAILED,FAILED
mrpp_8x8#20_24-sc2014,SATISFIABLE,2439.72,FAILED,FAILED,FAILED,FAILED,3034.65,4913.57,FAILED,133.36,68.53,71.61,FAILED,4266.20,2633.58,380.99,340.33,246.30,81.05,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
mulhs016-sc2009,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ndhf_xits_16_UNKNOWN-sc2009,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ndhf_xits_19_UNKNOWN-sc2011,SATISFIABLE,662.30,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,265.76,55.66,56.95,FAILED,543.85,720.78,2513.82,340.13,978.51,4252.51,FAILED,233.40,FAILED,FAILED,FAILED,11.03
newton.2.3.i.smt2-cvc4-sc2016,UNSATISFIABLE,822.76,FAILED,FAILED,FAILED,1904.58,1013.57,513.02,FAILED,FAILED,FAILED,FAILED,FAILED,4521.82,1080.12,FAILED,1289.40,3091.69,2920.62,FAILED,FAILED,858.37,FAILED,FAILED,FAILED
par32-1-c.shuffled-as.sat03-1531-sc2002,SATISFIABLE,5.54,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
partial-10-11-s-sc2007,SATISFIABLE,1766.07,FAILED,FAILED,FAILED,333.89,527.82,678.22,FAILED,783.51,42.69,189.35,FAILED,323.30,FAILED,2617.70,548.31,2702.46,2932.15,FAILED,FAILED,444.38,FAILED,FAILED,FAILED
partial-10-11-u-sc2007,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
partial-5-11-u-sc2007,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
partial-5-17-s-sc2007,SATISFIABLE,265.38,FAILED,FAILED,FAILED,2763.63,78.30,574.13,FAILED,1414.18,2571.74,516.94,FAILED,758.26,766.35,273.42,824.08,678.78,1730.48,FAILED,2604.67,2377.21,FAILED,FAILED,FAILED
partial-5-19-u-sc2007,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
pb_300_10_lb_08-sc2014,UNSATISFIABLE,1777.69,FAILED,FAILED,FAILED,651.55,2702.00,567.63,FAILED,133.78,151.51,169.30,FAILED,776.09,520.04,402.37,143.02,199.61,285.20,FAILED,FAILED,845.44,FAILED,FAILED,FAILED
ps_5000_21250_3_0_0.7_0_1.45_4-sc2017,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ps_5000_21250_3_0_0.8_0_1.55_2-sc2017,UNSATISFIABLE,2335.05,FAILED,FAILED,FAILED,1538.46,1116.35,1251.07,FAILED,1379.10,2690.09,3270.46,FAILED,FAILED,4362.14,572.62,781.03,578.72,578.44,1500.11,4938.61,FAILED,FAILED,1813.78,FAILED
rbcl_xits_11_UNKNOWN-sc2009,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
rbcl_xits_13_UNKNOWN-sc2009,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
rbsat-v2100c215164g4-sc2011,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
rbsat-v2400c266431g5-sc2009,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
rbsat-v945c61409gyes9-sc2009,SATISFIABLE,5.98,2111.95,FAILED,FAILED,0.57,746.83,1251.48,FAILED,737.22,381.40,402.04,FAILED,384.02,616.28,405.91,156.19,367.59,305.80,957.10,112.82,100.69,FAILED,2962.72,FAILED
rphp5_100_shuffled-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
rpoc_xits_11_UNKNOWN-sc2009,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
rpoc_xits_12_UNKNOWN-sc2009,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
rubikcube701-sc2017,UNSATISFIABLE,1815.03,FAILED,FAILED,FAILED,3399.63,414.62,639.95,FAILED,2250.38,4965.66,4854.82,FAILED,1057.99,1725.61,354.52,603.61,387.53,386.40,2074.43,1317.80,2138.39,FAILED,1488.76,FAILED
rubikcube912-sc2017,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1942.86,FAILED,2064.79,2525.33,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
safe-30-h29-unsat-sc2007,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
satcoin-genesis-SAT-10-sc2018,SATISFIABLE,FAILED,FAILED,7.69,4.20,8.31,FAILED,FAILED,2134.76,205.90,217.17,176.94,1.31,FAILED,FAILED,FAILED,9.44,6.32,6.26,2.38,FAILED,5.75,FAILED,4.99,3.13
sgen1-sat-180-100-sc2009,SATISFIABLE,FAILED,FAILED,47.75,FAILED,FAILED,FAILED,FAILED,FAILED,4246.83,FAILED,FAILED,FAILED,1927.50,FAILED,2221.71,2089.20,1644.24,1842.07,2482.87,799.12,FAILED,FAILED,688.99,FAILED
sgen1-unsat-109-100-sc2009,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,0.01,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sha1r17m145ABCD,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,4400.04,897.65,1407.83,FAILED,153.26,4364.39,4611.18,FAILED,1150.07,FAILED,1149.67,1215.38,1024.55,3410.93,2536.79,24.56,2959.47,FAILED,2029.84,FAILED
sha1r17m145ABCD_p,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,1936.24,1513.22,2438.75,FAILED,988.20,FAILED,610.96,FAILED,FAILED,3220.33,FAILED,1731.58,57.78,3299.52,3729.69,2156.00,FAILED,FAILED,1405.02,FAILED
sha1r17m146ABCD,SATISFIABLE,968.82,FAILED,FAILED,FAILED,FAILED,914.36,1536.15,FAILED,1842.98,2919.48,586.78,FAILED,1799.05,4945.04,2280.89,2619.01,3323.37,2095.72,4103.04,693.68,172.93,FAILED,2310.02,FAILED
sha1r17m146ABCD_p,SATISFIABLE,2448.12,FAILED,FAILED,FAILED,2457.29,108.52,1946.18,FAILED,233.38,3174.84,549.30,FAILED,558.40,FAILED,273.15,3028.71,79.45,2640.91,3330.45,3651.93,3543.81,FAILED,82.67,FAILED
sha1r17m147ABCD,SATISFIABLE,2571.14,FAILED,FAILED,FAILED,3664.67,300.57,1239.88,FAILED,1439.82,679.19,850.12,FAILED,4069.71,2186.97,4318.96,1441.74,3794.11,4736.21,2535.63,3889.50,FAILED,4623.29,2497.28,FAILED
sha1r17m147ABCD_p,SATISFIABLE,1717.20,FAILED,FAILED,FAILED,3955.78,2988.95,926.85,FAILED,610.06,1768.32,4223.50,FAILED,FAILED,FAILED,1711.28,1904.96,394.72,910.99,862.81,1295.07,FAILED,FAILED,916.61,FAILED
sha1r17m148ABCD,SATISFIABLE,1286.73,FAILED,FAILED,FAILED,FAILED,649.83,FAILED,FAILED,2397.57,3975.30,FAILED,FAILED,791.57,1290.94,3760.52,455.24,58.19,412.01,1277.93,1640.35,3621.84,FAILED,4367.09,FAILED
