cnf,solution,abcdsat-2015,berkmin-2003,boehm1-1992,chaff-2001,cryptominisat-2010,glucose-2011,glucose-2012,grasp-1997,kissat-2020,kissat-mab-2021,kissat-mab-hywalk-2022,limmat-2002,lingeling-2013,lingeling-2014,maple-comsps-drup-2016,maple-lcm-disc-cb-dl-v3-2019,maple-lcm-dist-2017,maple-lcm-dist-cb-2018,minisat-2006,minisat-2008,precosat-2009,rsat-2007,satelite-gti-2005,zchaff-2004
satch2ways16w,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
satch2ways17w,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
satch2ways18u,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
satch2ways18wu,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
satch2ways19u,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
scc_1213_40_10_3.apx_0,SATISFIABLE,741.14,353.15,2560.49,300.36,949.85,717.00,4996.32,FAILED,28.86,67.54,33.75,3954.81,FAILED,561.96,474.84,357.76,489.04,480.92,FAILED,FAILED,1508.08,FAILED,FAILED,FAILED
shift1add.26949,UNSATISFIABLE,88.68,FAILED,FAILED,248.14,FAILED,FAILED,FAILED,FAILED,14.50,14.61,15.08,1249.46,2.19,3.22,12.33,13.08,14.04,12.51,FAILED,48.51,4372.14,FAILED,FAILED,2289.06
size_5_5_5_i003_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1226.92,3812.31,226.93,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
size_5_5_5_i223_r12,SATISFIABLE,50.28,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,268.15,462.21,306.18,FAILED,FAILED,FAILED,FAILED,2392.45,FAILED,91.61,FAILED,4707.75,FAILED,FAILED,FAILED,FAILED
size_5_5_5_i251_r12,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,350.31,609.23,597.35,FAILED,FAILED,FAILED,2176.58,FAILED,FAILED,FAILED,1668.77,FAILED,FAILED,FAILED,FAILED,FAILED
snw_13_8_pre,UNSATISFIABLE,2031.63,FAILED,FAILED,FAILED,2859.24,2415.85,2763.42,FAILED,2807.67,3686.60,3573.11,FAILED,FAILED,4882.53,1249.28,1816.75,1526.68,1376.94,FAILED,1481.79,FAILED,FAILED,FAILED,FAILED
snw_13_8_pre-sc2016,UNSATISFIABLE,2090.82,FAILED,FAILED,FAILED,3103.83,2638.93,2864.48,FAILED,2781.78,3793.23,3592.52,FAILED,FAILED,4977.37,1292.70,1921.35,1420.13,1541.70,FAILED,1523.70,FAILED,FAILED,FAILED,FAILED
snw_13_9_pre,SATISFIABLE,11.07,470.97,FAILED,1333.07,68.04,153.40,97.62,FAILED,46.09,43.18,44.64,147.13,120.68,162.96,6.78,71.62,55.22,88.15,6.55,46.69,397.54,77.20,30.05,726.41
snw_16_9_Encpre,SATISFIABLE,FAILED,2773.27,FAILED,FAILED,FAILED,4064.94,FAILED,FAILED,3566.18,2394.35,2216.01,FAILED,FAILED,FAILED,452.39,FAILED,FAILED,FAILED,512.59,1367.93,FAILED,1441.58,255.03,FAILED
sokoban-p16.sas.ex.19-sc2016,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sokoban-p20.sas.cr.21,UNSATISFIABLE,411.77,2583.13,FAILED,FAILED,659.77,348.27,412.40,FAILED,499.83,419.92,652.59,FAILED,658.18,452.39,747.14,703.95,1045.37,823.26,FAILED,620.23,244.63,2607.48,2539.98,FAILED
sokoban-p20.sas.cr.27,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4767.10,FAILED,FAILED,FAILED,4024.36,FAILED,FAILED,FAILED
sokoban-p20.sas.ex.13,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,4809.69,4468.26,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1875.14,1653.64,2164.02,FAILED,FAILED,2255.38,FAILED,FAILED,FAILED
sokoban-sequential-p145-microban-sequential.070-NOTKNOWN,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4104.72,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sp4-33-bin-stri-flat-noid,UNSATISFIABLE,96.19,45.87,57.19,905.10,113.79,108.76,125.21,FAILED,159.98,176.48,174.21,FAILED,979.09,125.64,102.27,208.77,164.87,173.24,79.15,148.27,152.75,359.22,100.22,289.35
sp4-33-one-nons-flat-noid,SATISFIABLE,0.75,0.23,78.58,119.05,19.95,24.89,2.03,FAILED,100.10,12.86,12.65,2451.06,13.56,44.80,178.95,258.26,29.45,32.56,60.03,64.57,15.65,547.74,29.24,136.98
sp4-33-one-stri-tree-noid,UNSATISFIABLE,107.26,54.20,210.86,988.83,75.48,165.98,148.12,FAILED,562.81,822.99,799.31,FAILED,1570.40,117.46,185.25,128.53,181.26,189.82,79.12,168.87,206.44,588.71,107.11,134.79
sp4-33-una-stri-flat-noid,UNSATISFIABLE,129.95,32.68,63.09,958.28,88.81,128.19,158.84,FAILED,243.98,274.16,270.19,FAILED,1420.90,131.41,235.77,285.32,297.92,282.73,183.72,88.91,257.60,264.57,92.40,523.82
sp5-21-15-bin-stri-flat-noid,SATISFIABLE,746.20,814.24,4.30,FAILED,502.36,7.70,943.67,FAILED,320.21,210.62,211.05,FAILED,44.41,1400.09,181.38,367.79,97.73,233.56,3158.65,403.71,FAILED,982.35,570.92,469.00
sp5-21-15-bin-stri-tree-noid,SATISFIABLE,7.87,1557.84,86.86,3966.46,371.41,66.03,2336.37,FAILED,190.64,655.54,657.01,FAILED,357.28,984.29,406.07,286.10,396.65,294.91,1038.24,86.67,FAILED,4265.55,3297.73,558.50
sp5-21-15-one-nons-tree-noid,SATISFIABLE,337.87,3463.64,105.80,15.86,664.94,440.07,2175.86,FAILED,26.78,294.07,300.01,FAILED,211.17,1224.14,463.45,1101.49,109.22,622.33,4661.62,589.15,FAILED,2832.26,FAILED,FAILED
sp5-21-15-one-stri-tree-noid,SATISFIABLE,1536.56,788.89,218.60,FAILED,349.64,1.66,2359.70,FAILED,596.08,13.31,13.25,FAILED,803.32,1571.78,460.60,425.07,478.49,517.73,2305.00,237.85,2343.00,FAILED,1511.33,FAILED
sp5-21-15-una-nons-tree-noid,SATISFIABLE,2084.58,2234.84,114.17,FAILED,3345.23,272.54,935.52,FAILED,182.40,101.51,101.56,FAILED,1412.89,39.31,748.76,160.74,531.27,596.53,FAILED,882.71,FAILED,3566.99,FAILED,3280.10
sp5-21-15-una-stri-flat-noid,SATISFIABLE,100.54,883.15,105.81,172.28,252.08,1417.43,94.14,FAILED,138.80,359.64,356.34,FAILED,440.65,961.66,80.75,225.09,64.74,107.77,2813.79,1529.26,FAILED,FAILED,FAILED,2388.56
sp5-26-19-bin-nons-tree-noid,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1057.03,FAILED,FAILED,FAILED,661.93,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sp5-26-19-bin-stri-flat-noid,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2738.86,FAILED,FAILED,514.74,499.55,FAILED,FAILED,FAILED,2370.49,FAILED,4459.95,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sp5-26-19-una-nons-tree-noid,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2057.02,FAILED,FAILED,2295.54,195.65,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
spg_200_300,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,301.22,1706.03,161.24,FAILED,626.86,209.33,FAILED,246.00,2393.65,382.22,FAILED,FAILED,80.88,FAILED,FAILED,FAILED
spg_200_301,UNSATISFIABLE,429.23,FAILED,FAILED,FAILED,FAILED,820.83,FAILED,FAILED,56.88,92.31,172.58,FAILED,34.01,1080.05,FAILED,297.26,256.30,459.75,FAILED,360.38,20.14,165.87,FAILED,FAILED
spg_200_307,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,21.22,366.43,FAILED,671.20,36.71,27.76,FAILED,61.13,65.03,2736.17,134.54,49.20,54.66,FAILED,1083.78,15.89,658.48,1597.88,FAILED
spg_200_316,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,45.19,25.86,47.84,FAILED,FAILED,277.08,503.66,122.56,FAILED,FAILED,FAILED,FAILED,73.68,FAILED,FAILED,FAILED
spg_200_317,UNSATISFIABLE,643.54,FAILED,FAILED,FAILED,FAILED,3841.61,1558.11,FAILED,2267.83,174.32,185.43,FAILED,360.04,74.16,767.57,3494.18,827.18,164.08,FAILED,1628.81,90.02,FAILED,FAILED,FAILED
spg_200_321,UNSATISFIABLE,1152.69,FAILED,FAILED,FAILED,FAILED,640.22,FAILED,FAILED,39.49,61.64,55.33,FAILED,67.65,568.39,156.99,112.98,159.94,2778.15,FAILED,54.85,16.43,187.44,FAILED,FAILED
spg_300_300,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,58.55,64.32,53.91,FAILED,51.19,56.54,FAILED,88.53,55.04,2384.13,FAILED,703.32,34.33,FAILED,FAILED,FAILED
spg_300_301,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,286.44,78.90,99.38,FAILED,FAILED,3771.26,1485.89,1127.90,665.87,1951.43,FAILED,FAILED,249.44,FAILED,FAILED,FAILED
spg_300_312,UNSATISFIABLE,1173.96,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,646.47,325.42,211.50,FAILED,83.25,89.89,2459.57,189.74,85.44,4659.48,1340.92,FAILED,27.15,FAILED,FAILED,FAILED
spg_330_400,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,313.13,FAILED,154.62,FAILED,183.38,163.66,383.57,906.94,FAILED,FAILED,FAILED,FAILED,103.96,3208.04,FAILED,FAILED
spg_400_281,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,174.81,323.05,FAILED,48.78,67.62,670.24,FAILED,1677.99,67.88,47.31,177.18,439.51,FAILED,FAILED,FAILED,199.44,349.97,FAILED,FAILED
spg_420_280,UNSATISFIABLE,71.57,2769.13,FAILED,FAILED,FAILED,1586.43,24.03,FAILED,155.12,75.60,104.76,FAILED,FAILED,88.15,248.32,193.49,381.83,434.22,341.30,2366.16,28.56,FAILED,FAILED,FAILED
spg_420_350,UNSATISFIABLE,162.66,FAILED,FAILED,FAILED,FAILED,1517.20,FAILED,FAILED,837.43,173.67,88.75,FAILED,158.36,103.00,FAILED,208.85,1185.05,166.71,FAILED,885.04,44.82,FAILED,FAILED,FAILED
stb_531_83.apx_0,SATISFIABLE,574.94,285.28,FAILED,FAILED,3379.33,841.60,412.55,FAILED,132.97,7.89,7.80,FAILED,FAILED,FAILED,761.02,1331.14,564.86,604.16,469.82,FAILED,4342.36,FAILED,2236.61,FAILED
stb_531_83.apx_1,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,4450.83,1493.86,FAILED,194.23,144.38,16.82,FAILED,FAILED,1977.47,1291.20,553.01,1696.22,1689.11,FAILED,FAILED,1941.42,FAILED,FAILED,FAILED
stb_588_138.apx_1,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,1279.17,FAILED,FAILED,FAILED,201.57,2.00,101.89,FAILED,FAILED,FAILED,730.08,138.22,1418.93,1397.39,43.18,4027.22,FAILED,FAILED,FAILED,FAILED
stb_792_333.apx_0,SATISFIABLE,1898.55,2109.82,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2991.53,54.88,55.00,FAILED,FAILED,4149.06,670.89,1804.45,16.91,16.10,4072.07,FAILED,FAILED,3407.16,3285.56,FAILED
sted12a_0x1e1-67,SATISFIABLE,FAILED,FAILED,3.27,FAILED,FAILED,FAILED,FAILED,FAILED,2987.49,1240.94,1206.35,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,261.75,4095.10,FAILED,FAILED,FAILED
sted1_0x0-380,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sted1_0x0-637,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2058.30,1449.31,1351.42,FAILED,FAILED,FAILED,880.03,1515.89,1386.56,1001.02,FAILED,3363.87,FAILED,FAILED,FAILED,FAILED
sted1_0x1e3-393,SATISFIABLE,FAILED,FAILED,1381.62,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3123.83,2984.32,FAILED,FAILED,FAILED,830.23,1858.22,1352.63,1010.69,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sted2_0x0-343,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2272.58,1002.58,947.10,FAILED,FAILED,3551.30,589.36,2784.94,2061.99,1858.06,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sted2_0x1e3-216,SATISFIABLE,1102.08,FAILED,253.93,FAILED,FAILED,4578.12,2032.35,FAILED,3541.32,414.23,405.59,FAILED,FAILED,451.43,67.99,1191.99,519.99,262.52,FAILED,863.28,FAILED,FAILED,1791.50,FAILED
sted3_0x0_n201-239,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,4143.69,FAILED,FAILED,FAILED,FAILED,21.72,21.85,FAILED,FAILED,FAILED,535.29,1115.09,1169.75,591.49,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sted4_0x0_n159-185,SATISFIABLE,FAILED,1404.79,FAILED,FAILED,FAILED,4287.36,FAILED,FAILED,438.83,190.74,191.59,FAILED,FAILED,2701.49,908.55,1686.51,1182.99,1053.95,3762.55,FAILED,FAILED,FAILED,FAILED,FAILED
sted5_0x0_n90-157,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,1026.71,1421.40,FAILED,FAILED,635.68,793.75,753.72,FAILED,FAILED,1615.67,1174.30,1469.80,2247.26,1756.25,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sted5_0x1e3-120,SATISFIABLE,620.11,FAILED,4.63,FAILED,390.66,4568.47,FAILED,FAILED,2154.09,67.26,65.50,FAILED,1205.25,2561.05,270.06,196.71,58.95,24.00,2448.63,191.25,FAILED,FAILED,1562.32,FAILED
sted5_0x1e3-20,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sted5_0x24204-70,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sted6_0x1e3-97,SATISFIABLE,345.58,FAILED,3.71,FAILED,1117.55,4500.97,4879.42,FAILED,1362.12,150.47,147.98,FAILED,2507.52,1096.13,355.66,401.54,258.51,33.00,2132.79,FAILED,4368.06,FAILED,3379.34,FAILED
string_compare_safety_cbmc_unwinding_600,UNSATISFIABLE,2504.17,FAILED,FAILED,FAILED,1897.45,2306.67,2229.38,FAILED,659.63,885.22,889.83,FAILED,1778.13,3620.15,2502.62,2746.14,3096.35,2780.02,1725.42,920.80,FAILED,3021.70,FAILED,FAILED
string_compare_safety_cbmc_unwinding_630,UNSATISFIABLE,1589.50,FAILED,FAILED,FAILED,1789.14,3465.59,2017.21,FAILED,640.05,897.52,853.87,FAILED,1782.50,FAILED,2531.92,2210.32,3110.46,2913.23,1275.62,1273.54,FAILED,2647.68,FAILED,FAILED
string_compare_safety_cbmc_unwinding_670,UNSATISFIABLE,2487.75,FAILED,FAILED,FAILED,1995.83,FAILED,FAILED,FAILED,834.69,1144.70,1220.13,3877.17,1955.68,FAILED,3398.16,2432.53,3494.97,2465.25,2498.28,1490.57,FAILED,2703.87,FAILED,FAILED
string_compare_safety_cbmc_unwinding_680,UNSATISFIABLE,3682.34,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1008.39,1341.43,1382.04,FAILED,3168.12,FAILED,3401.96,2665.57,2928.46,2873.31,2035.58,1100.96,FAILED,2398.92,FAILED,FAILED
string_compare_safety_cbmc_unwinding_690,UNSATISFIABLE,1697.88,FAILED,FAILED,FAILED,2389.33,FAILED,4279.89,FAILED,1126.40,1130.59,1200.55,FAILED,2122.13,FAILED,2717.16,2754.05,3385.40,3056.12,2299.01,1202.68,FAILED,2941.96,FAILED,FAILED
string_compare_safety_cbmc_unwinding_700,UNSATISFIABLE,3366.58,FAILED,FAILED,FAILED,FAILED,FAILED,3058.82,FAILED,1050.71,1080.77,1071.68,FAILED,2170.24,FAILED,2479.79,2951.10,3582.01,3197.07,1584.12,1774.71,FAILED,2474.45,FAILED,FAILED
string_compare_safety_cbmc_unwinding_730,UNSATISFIABLE,2814.70,FAILED,FAILED,FAILED,FAILED,4607.71,FAILED,FAILED,1168.99,1181.41,1241.81,FAILED,3399.96,FAILED,3103.66,3545.34,3522.38,3511.58,2491.98,1553.19,FAILED,4513.62,FAILED,FAILED
string_compare_safety_cbmc_unwinding_780,UNSATISFIABLE,2318.48,FAILED,FAILED,FAILED,3554.85,FAILED,FAILED,FAILED,1289.11,1663.03,1659.24,FAILED,FAILED,FAILED,3520.71,4410.62,4244.85,3998.77,1849.46,2008.71,FAILED,3959.47,FAILED,FAILED
string_compare_safety_cbmc_unwinding_800,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,3933.04,FAILED,FAILED,FAILED,1314.66,1511.88,1463.85,FAILED,3297.28,FAILED,4173.27,3564.44,3769.98,4315.18,2184.99,1609.08,FAILED,4481.25,FAILED,FAILED
string_compare_safety_cbmc_unwinding_870,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1613.72,1968.75,1971.07,FAILED,4545.09,FAILED,4215.76,4674.65,4022.29,4524.66,2925.42,2652.93,FAILED,4850.09,FAILED,FAILED
string_compare_safety_cbmc_unwinding_900,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1719.77,1943.46,1877.73,FAILED,FAILED,FAILED,3868.88,FAILED,4276.93,4874.40,2865.13,3016.15,FAILED,FAILED,FAILED,FAILED
string_compare_safety_cbmc_unwinding_930,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1685.46,2833.54,1985.37,FAILED,FAILED,FAILED,4616.14,FAILED,4393.87,4738.86,2801.29,2868.56,FAILED,FAILED,FAILED,FAILED
string_compare_safety_cbmc_unwinding_940,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1783.55,2456.72,2152.18,FAILED,FAILED,FAILED,4705.70,FAILED,4719.86,FAILED,3743.17,3447.47,FAILED,FAILED,FAILED,FAILED
sum_of_3_cubes_108_bits_52,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sum_of_3_cubes_145_bits_74,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sum_of_3_cubes_37_bits_87,SATISFIABLE,71.19,675.49,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,304.29,3533.31,2872.75,FAILED,FAILED,FAILED,247.48,601.06,165.92,2974.04,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sum_of_3_cubes_42_bits_96,SATISFIABLE,1859.98,FAILED,19.46,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2040.77,1280.57,FAILED,FAILED,FAILED,FAILED,FAILED,1483.55,136.02,FAILED,FAILED,698.83,FAILED,1063.43,1589.78
sum_of_3_cubes_50_bits_91,SATISFIABLE,FAILED,FAILED,0.84,FAILED,FAILED,FAILED,FAILED,FAILED,74.95,266.25,294.24,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,0.34,FAILED,FAILED,2.14,0.64,992.43
sum_of_3_cubes_51_bits_80,SATISFIABLE,FAILED,FAILED,1.78,FAILED,FAILED,FAILED,FAILED,FAILED,111.54,3508.60,3292.85,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,139.56,FAILED
sum_of_3_cubes_52_bits_39,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sum_of_3_cubes_76_bits_84,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sum_of_3_cubes_87_bits_75,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
sum_of_3_cubes_94_bits_30,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
test_v7_r12_vr1_c1_s10576.smt2,UNSATISFIABLE,4671.02,FAILED,FAILED,FAILED,710.80,249.02,626.55,FAILED,200.81,480.00,474.28,FAILED,839.48,824.92,233.85,343.45,659.94,973.74,1491.89,211.77,1302.79,677.74,1126.18,FAILED
toughsat_factoring_426s,SATISFIABLE,595.93,FAILED,115.58,FAILED,57.31,526.01,1070.57,FAILED,265.65,281.38,127.83,FAILED,138.85,552.72,146.92,145.46,78.70,71.17,689.65,791.38,359.99,3147.82,171.33,FAILED
toughsat_factoring_895s,SATISFIABLE,505.92,3706.26,271.25,FAILED,152.74,2943.68,147.93,FAILED,121.50,513.69,615.04,FAILED,942.89,394.07,136.45,261.37,92.13,330.35,645.11,147.61,393.57,654.07,2596.05,FAILED
uum32.smt2,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vlsat2_111_1186,SATISFIABLE,13.67,330.52,23.92,FAILED,FAILED,FAILED,796.90,44.46,177.70,11.91,12.63,0.63,1.64,3.10,4170.46,152.38,4112.87,2946.11,FAILED,316.06,278.61,10.18,FAILED,1.02
vlsat2_112_4223,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vlsat2_113_1150,SATISFIABLE,18.80,FAILED,26.52,FAILED,FAILED,FAILED,FAILED,FAILED,181.09,10.87,10.58,FAILED,2.02,12.49,4387.67,38.35,37.73,35.98,FAILED,1849.92,FAILED,FAILED,FAILED,0.88
vlsat2_11_26,UNSATISFIABLE,FAILED,FAILED,1385.38,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vlsat2_11_42,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,0.06,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vlsat2_142_6781,UNSATISFIABLE,4518.26,FAILED,FAILED,FAILED,FAILED,FAILED,2499.65,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vlsat2_144_7585,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
vlsat2_297_3780,SATISFIABLE,760.24,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,273.31,247.80,12.38,12.14,FAILED,6.46,16.84,FAILED,291.11,FAILED,FAILED,FAILED,3691.43,FAILED,39.15,FAILED,3.36
vlsat2_37758_5364539.dimacs,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,480.62,FAILED,86.10,86.37,FAILED,7.46,9.56,FAILED,431.23,FAILED,FAILED,FAILED,3448.83,333.72,9.70,FAILED,5.64
vlsat2_44_545,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3487.34,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
