cnf,solution,abcdsat-2015,berkmin-2003,boehm1-1992,chaff-2001,cryptominisat-2010,glucose-2011,glucose-2012,grasp-1997,kissat-2020,kissat-mab-2021,kissat-mab-hywalk-2022,limmat-2002,lingeling-2013,lingeling-2014,maple-comsps-drup-2016,maple-lcm-disc-cb-dl-v3-2019,maple-lcm-dist-2017,maple-lcm-dist-cb-2018,minisat-2006,minisat-2008,precosat-2009,rsat-2007,satelite-gti-2005,zchaff-2004
Steiner-45-16-bce,UNSATISFIABLE,9.16,135.02,6.46,104.76,6.68,3.99,5.59,FAILED,9.19,11.87,12.64,561.47,11.91,12.24,9.49,16.88,16.85,16.61,5.19,11.86,21.18,FAILED,5.23,77.65
Steiner-729-112-bce,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Steiner-729-113-bce,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Steiner-81-21-bce,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Steiner-9-5-bce,UNSATISFIABLE,0.02,0.01,0.27,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,2.42,0.03,0.01,0.08,0.02,0.02,0.01,0.02,0.02,0.01
TT7F-33-24A,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-33-24B,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3877.83,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-33-24C,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-33-24D,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-33-24E,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-33-25,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-33-26,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-34-24B,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-34-24C,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-34-24D,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-34-24E,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-34-25,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-34-26,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
TT7F-34-27,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Timetable_C_151_E_34_Cl_10_S_4,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Timetable_C_181_E_34_Cl_12_S_10,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Timetable_C_181_E_34_Cl_12_S_6,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Timetable_C_226_E_34_Cl_15_S_12,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Timetable_C_241_E_34_Cl_16_S_12,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Timetable_C_241_E_45_Cl_16_S_14,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Timetable_C_241_E_45_Cl_16_S_16,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,93.70,157.79,FAILED,FAILED,FAILED,148.65,52.40,185.66,52.19,FAILED,FAILED,110.08,FAILED,FAILED,FAILED
Timetable_C_331_E_45_Cl_22_S_26,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Timetable_C_392_E_50_Cl_26_S_26,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,765.72,322.14,FAILED,FAILED,FAILED,1796.59,149.68,912.06,104.27,FAILED,FAILED,1155.93,FAILED,FAILED,FAILED
Timetable_C_392_E_50_Cl_26_S_28,SATISFIABLE,469.73,FAILED,FAILED,FAILED,FAILED,273.67,753.95,FAILED,FAILED,351.99,580.62,FAILED,178.70,487.18,125.01,196.58,258.35,111.85,FAILED,FAILED,251.60,FAILED,FAILED,FAILED
Timetable_C_392_E_62_Cl_26_S_28,SATISFIABLE,20.91,FAILED,FAILED,FAILED,FAILED,FAILED,9.48,FAILED,1184.91,129.41,295.90,FAILED,308.26,348.06,14.82,130.18,117.50,101.91,FAILED,FAILED,16.23,FAILED,3074.06,FAILED
Timetable_C_437_E_62_Cl_29_S_28,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,643.76,703.88,FAILED,FAILED,FAILED,FAILED,187.50,1759.16,134.60,FAILED,FAILED,1811.06,FAILED,FAILED,FAILED
Timetable_C_466_E_50_Cl_31_S_28,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,563.27,295.36,FAILED,FAILED,FAILED,FAILED,212.10,FAILED,191.28,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
Timetable_C_497_E_62_Cl_33_S_30,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,793.11,686.01,FAILED,FAILED,FAILED,FAILED,379.85,FAILED,163.98,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
VanDerWaerden_2-3-16_238,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
VanDerWaerden_2-3-32_1006,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
VanDerWaerden_pd_2-3-26_635,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-I-ash85.mtx-w24,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-I-ash85.mtx-w25,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-K-dwt__234.mtx-w51,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3076.32,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-K-dwt__234.mtx-w54,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-K-dwt__234.mtx-w55,UNSATISFIABLE,4930.00,FAILED,FAILED,FAILED,FAILED,3436.82,3507.85,FAILED,876.58,1329.12,985.01,FAILED,FAILED,FAILED,1561.40,2058.96,3862.11,3376.65,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-N-bcsstk07.mtx-w35,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1162.42,1179.22,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-N-bcsstk07.mtx-w38,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-N-bcsstk07.mtx-w44,UNSATISFIABLE,259.45,FAILED,FAILED,20.48,774.29,193.70,229.27,FAILED,116.84,176.36,250.90,FAILED,FAILED,FAILED,107.03,667.75,598.97,495.32,241.73,FAILED,FAILED,145.73,180.84,68.64
abw-O-impcol_d.mtx-w101,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,298.92,291.95,FAILED,158.39,FAILED,588.10,1497.05,686.22,813.32,FAILED,2486.88,836.64,FAILED,FAILED,FAILED
abw-Q-494_bus.mtx-w208,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,3757.04,1550.83,FAILED,FAILED,FAILED,1094.50,4166.22,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-Q-494_bus.mtx-w242,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-R-dwt__503.mtx-w64,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1662.73,1824.84,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
abw-V-nos6.mtx-w220,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2054.10,1105.71,FAILED,763.52,FAILED,1814.25,FAILED,2247.52,1633.92,FAILED,1735.41,FAILED,FAILED,FAILED,FAILED
abw-X-can__715.mtx-w103,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,4963.48,FAILED,FAILED,FAILED,1533.02,1448.14,FAILED,FAILED,FAILED,FAILED,4780.38,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
apn-sbox6-cut4-helpbox26,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2966.91,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
atco_enc1_opt2_10_16,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,299.55,97.17,281.51,FAILED,1026.58,2749.25,260.02,2375.39,683.72,1126.61,2171.95,FAILED,FAILED,FAILED,FAILED,FAILED
atco_enc2_opt2_05_9-sc2014,SATISFIABLE,1320.79,FAILED,FAILED,FAILED,FAILED,FAILED,2906.17,FAILED,144.93,219.93,229.79,FAILED,2045.08,2342.01,144.42,1257.38,246.22,3028.59,FAILED,1905.62,2488.31,FAILED,FAILED,FAILED
b1904P1-8x8c6h7SAT,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4857.17,799.44,FAILED,FAILED,FAILED,FAILED,4556.33,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
b1904P3-8x8c11h0SAT,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
b2005-p1-12x12c10h7-Ser8-0,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
b2005-p2-14x14c17h9-Ser3-0,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
b2005-p2-14x14c17h9-Ser4-0,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
b2005-p3-14x14c17h9-Ser6-0,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
b2005-p4-12x12c10h7-Ser4-0,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
b2005-p4-14x14c17h9-Ser5-0,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
b2005-p5-14x14c17h9-Ser3-0,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
baseballcover11with22_and2positions,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,3711.08,FAILED,FAILED,FAILED,117.97,122.62,76.73,FAILED,457.68,57.93,2892.28,588.87,2907.35,2730.61,FAILED,717.56,351.07,FAILED,FAILED,FAILED
baseballcover11with25_and5positions,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,4052.02,FAILED,FAILED,FAILED,215.99,237.63,152.68,FAILED,393.30,98.36,4129.76,1381.68,2850.49,3546.41,FAILED,1352.49,155.88,FAILED,FAILED,FAILED
baseballcover12with22_and2positions,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,281.60,442.36,359.89,FAILED,991.96,559.81,FAILED,3527.94,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
baseballcover12with23_and2positions,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,327.39,163.36,184.38,FAILED,885.98,699.71,FAILED,2046.67,3827.38,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
baseballcover12with24_and2positions,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,181.89,144.76,142.01,FAILED,696.05,114.22,2905.59,1074.84,3009.69,3205.28,FAILED,1162.17,1021.77,FAILED,FAILED,FAILED
baseballcover12with25_and5positions,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
baseballcover13with25,SATISFIABLE,165.33,FAILED,FAILED,FAILED,764.09,3780.47,559.05,FAILED,87.72,111.73,64.43,FAILED,78.61,103.44,3038.23,348.28,3276.74,3015.22,FAILED,2031.34,207.48,FAILED,FAILED,FAILED
baseballcover13with25_and1positions,SATISFIABLE,185.91,FAILED,FAILED,FAILED,3885.56,4253.58,1729.26,FAILED,120.70,89.10,111.44,FAILED,215.01,125.57,3892.08,838.89,3854.44,4493.37,FAILED,827.31,1013.85,FAILED,FAILED,FAILED
baseballcover13with25_and3positions,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1425.49,1250.24,1404.42,FAILED,2721.96,3129.75,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
baseballcover14with25,UNSATISFIABLE,383.32,FAILED,FAILED,FAILED,2496.91,FAILED,2908.68,FAILED,172.12,171.27,150.63,FAILED,155.63,182.08,3407.93,1101.57,4633.58,3387.64,FAILED,FAILED,1694.66,FAILED,FAILED,FAILED
baseballcover14with25_and1positions,UNSATISFIABLE,282.40,FAILED,FAILED,FAILED,2454.64,FAILED,4057.71,FAILED,155.28,153.57,174.60,FAILED,198.10,144.25,3545.64,1404.64,3321.98,3750.10,FAILED,FAILED,1882.44,FAILED,FAILED,FAILED
baseballcover14with25_and2positions,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,193.15,191.13,211.33,FAILED,468.81,146.26,3503.18,1008.18,3558.63,3993.91,FAILED,FAILED,1789.64,FAILED,FAILED,FAILED
baseballcover15with25,UNSATISFIABLE,221.23,FAILED,FAILED,FAILED,2048.65,FAILED,690.56,FAILED,128.06,109.81,114.31,FAILED,111.80,72.92,2867.05,462.78,3155.25,2734.39,FAILED,FAILED,1004.73,FAILED,FAILED,FAILED
battleship-24-47-sat,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1233.61,1526.40,82.40,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
battleship-27-54-sat,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
beempgsol5b1,UNSATISFIABLE,1.37,FAILED,FAILED,FAILED,FAILED,148.86,125.90,FAILED,494.28,1045.24,546.38,FAILED,0.31,0.24,2663.71,91.35,2591.98,2585.13,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
bivium-39-200-0s0-0x5fa955de2b4f64d00226837d226c955de4566ce95f660180d7-30,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,1531.60,2730.97,2714.15,FAILED,2661.90,4554.74,1272.45,1708.84,1364.02,1399.15,2895.45,FAILED,FAILED,FAILED,FAILED,FAILED
bivium-40-200-0s0-0x92fc13b11169afbb2ef11a684d9fe9a19e743cd6aa5ce23fb5-19,UNSATISFIABLE,4576.95,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,585.91,1019.02,1004.06,FAILED,1061.24,1589.53,534.00,1416.01,1165.16,1157.74,1087.39,FAILED,1920.37,FAILED,1155.43,FAILED
bv-term-small-rw_1159.smt2,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4560.57,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
bv-term-small-rw_1220.smt2,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
bv-term-small-rw_206.smt2,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
bv-term-small-rw_350.smt2,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
bv-term-small-rw_503.smt2,UNSATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,4440.25,3428.80,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
bv-term-small-rw_848.smt2,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
ccp-s8-facto4,UNKNOWN,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-1-wffvars-450-cryptocplx-40-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,1463.24,FAILED,FAILED,FAILED,13.66,35.40,1.68,FAILED,FAILED,2510.10,1037.37,2898.58,FAILED,3211.78,3324.23,2331.27,FAILED,FAILED,4676.49,FAILED
combined-crypto1-wff-seed-101-wffvars-500-cryptocplx-31-overlap-2,SATISFIABLE,FAILED,FAILED,489.30,FAILED,FAILED,FAILED,FAILED,2874.74,13.92,1.13,1.38,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,77.27,FAILED,FAILED,FAILED,683.67,FAILED
combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2,SATISFIABLE,FAILED,FAILED,582.60,FAILED,FAILED,FAILED,FAILED,FAILED,19.71,17.98,1.39,FAILED,FAILED,FAILED,FAILED,2126.34,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-107-wffvars-500-cryptocplx-31-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,2.24,28.52,1.25,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-108-wffvars-500-cryptocplx-31-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,6.83,173.18,62.40,123.76,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-110-wffvars-500-cryptocplx-31-overlap-2,SATISFIABLE,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,83.16,92.13,125.75,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
combined-crypto1-wff-seed-115-wffvars-500-cryptocplx-31-overlap-2,SATISFIABLE,FAILED,FAILED,3743.92,FAILED,FAILED,FAILED,FAILED,FAILED,7.94,13.70,2.39,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,886.83,1670.26,FAILED,FAILED,10.75,FAILED
